u,v,r,R_0,X_vv,X_vr,X_rr,X_vvvv,Y_v,Y_r,Y_vvv,Y_vvr,Y_vrr,Y_rrr,N_v,N_r,N_vvv,N_vvr,N_vrr,N_rrr
0.0,0.0,0.0,0.021913815528665073,-0.0366414465065737,-0.004856992682527052,0.010401343334386078,0.7702243793070576,-0.32574397231498614,0.08438312666356118,-1.4616967375500174,0.40617861324920207,-0.37728551449514874,0.006193047098978047,-0.1370864824876793,-0.04845299686098775,-0.019463465844671762,-0.31065735164357716,0.04963859815395616,-0.014106825845292482
0.0,0.0,0.0,0.022990954555446568,-0.040258830616543555,0.0026620609251132668,0.008353233277132449,0.7853469369243382,-0.3116349625750322,0.08239190546356934,-1.497283645666462,0.4736174472038303,-0.37980407438813835,0.006694096273983545,-0.13602678887992084,-0.04701730189318046,-0.026605197907491898,-0.2995785968544396,0.05015667458294677,-0.013022020878694154
0.0,0.0,0.0,0.02232836433475263,-0.05141740623942179,0.0036258974270685198,0.01174687848100306,0.7851322400464257,-0.31119759187384055,0.08629282154408112,-1.5906213281285058,0.4326558506831262,-0.39192893356648745,0.006138296724375591,-0.1365907005404196,-0.04754936339614261,-0.0435041931725714,-0.3157737310415836,0.05110199310070067,-0.013043102089449032
0.0,0.0,0.0,0.020760602248774705,-0.0447613737609751,0.0029869722821271416,0.010906637643987352,0.7698485081045637,-0.3193782320467425,0.08816172300109357,-1.6134976201880604,0.37524240081186777,-0.41488640578512764,0.008975032226471825,-0.14211674495425913,-0.049354333481338795,-0.015142327449669313,-0.31473332100324597,0.05575669917385119,-0.012611705618298504
0.0,0.0,0.0,0.02171659203034721,-0.04348702198237349,-0.004875482559442432,0.01260021345792493,0.7760116735819269,-0.3176341475081207,0.08169735652672526,-1.6889416335951337,0.44998757931384586,-0.39900871006056976,0.010046413781735205,-0.13469878883991465,-0.04827031661642089,-0.03692931636709113,-0.292745439527694,0.06201655412098607,-0.014006842081071873
0.0,0.0,0.0,0.022318138926503268,-0.04103138814478883,-0.003826378196799497,0.010457093674128974,0.8254329555158605,-0.3057583896733206,0.08331483860558563,-1.6313879919905505,0.4001754793259007,-0.3678381944208797,0.006103144287033743,-0.13924363181715177,-0.04818658403645963,-0.044922814002706354,-0.298391640147284,0.050664251756066626,-0.012895060736401849
0.0,0.0,0.0,0.020929508171656154,-0.031864888485710965,0.001646330072428237,0.01355148232313633,0.7580255782127868,-0.32715066935270914,0.09250518162715804,-1.684867924375093,0.29704258782468623,-0.36133728124578984,0.01189701891476032,-0.139967685871227,-0.049420394850410304,-0.025638769816191554,-0.29735312667745434,0.05097330647938936,-0.013078136798697612
0.0,0.0,0.0,0.022230435869027752,-0.04295759028130402,-0.005673249952904552,0.010739576963229419,0.7519491042501316,-0.3169689492393948,0.08838718220104173,-1.584686022207607,0.4726978653102219,-0.41440811390019994,0.00747605511092775,-0.13667339595002675,-0.04929400653289872,-0.036526571023111284,-0.2796755579286017,0.05634064654279631,-0.012521176588098674
0.0,0.0,0.0,0.0232191573979696,-0.03598550431340552,0.00217075402843176,0.011215934531352525,0.7909631890417343,-0.31388394261643354,0.0720818205307637,-1.7314943906933344,0.415333757789007,-0.3776684320700295,0.009210452912331092,-0.13753569402312638,-0.046996212807790226,-0.045170281821383114,-0.2970454448995841,0.059403754661355716,-0.012275156390609
0.0,0.0,0.0,0.020414343536619528,-0.04033590085155028,-0.004184149905907466,0.009928613040535383,0.7959865518611217,-0.310747198045624,0.0855474677024064,-1.6237657087947381,0.3504124234364634,-0.36329185491201893,0.009911198093334184,-0.13724672801005477,-0.047952367374646955,-0.028823875876753977,-0.3049499124930722,0.05729321029766881,-0.01424970971462135
0.0,0.0,0.0,0.02421185535530002,-0.045875444511577566,-0.008639254164456215,0.012210453055929148,0.7831557357388397,-0.3171870716079041,0.0829736322699793,-1.6797170698929065,0.3581312849526441,-0.37014467042820504,0.012401840323009318,-0.13663773825251097,-0.04900027704868111,-0.017131559495324453,-0.2999468503407768,0.0635034188159083,-0.013286548319297816
0.0,0.0,0.0,0.023941359732603293,-0.03873132953161312,0.006385034750915074,0.009867694690404532,0.7476128178804772,-0.3173756770809092,0.08277890378211712,-1.5079966060538819,0.3490569850310544,-0.414890510913087,0.006622730227781924,-0.1333278820135509,-0.051200554916896956,-0.059947000767098316,-0.30752798881215265,0.06825547491247805,-0.011970781793292258
0.0,0.0,0.0,0.019373753574664945,-0.043802632076071935,-0.00011127084642552918,0.009807050147526562,0.7693851498556494,-0.31332988137271467,0.08365184082495072,-1.6107388520126504,0.38798107346648725,-0.4071511306229672,0.008607735862885503,-0.13836121932392081,-0.04956327688628036,-0.027764826157971698,-0.29073865320210945,0.05218460971844777,-0.014407409041035345
0.0,0.0,0.0,0.021054874737600603,-0.04136918260025292,-0.002841652722076278,0.011655326838171337,0.7924317998297226,-0.31789139800947724,0.08266387863557242,-1.5201795160927447,0.3289863919800899,-0.3750420750389716,0.009220498796407782,-0.13317343222129244,-0.04761485450769254,-0.027360237730383874,-0.29758560792308547,0.05885907637392409,-0.013517815873399926
0.0,0.0,0.0,0.020271208181333305,-0.03024761232055898,-0.002955163081449384,0.011332631919531246,0.7325403372761449,-0.3130587196085199,0.08234969568589004,-1.6355607096591502,0.382659899494927,-0.40590631564221924,0.010726876074143826,-0.13449439828206297,-0.048950859475836994,-0.0420727531942319,-0.29118511952329523,0.05486120178493407,-0.013832369125788427
0.0,0.0,0.0,0.021260338566914058,-0.03894587031456734,-0.004966782149131531,0.009840128603364678,0.8058149818296645,-0.3140528322648541,0.0813397835192231,-1.5372433116760182,0.4245130698548992,-0.3963312970229667,0.007509611581058268,-0.1371570628210041,-0.04796958206660456,-0.014278483103526775,-0.30966938924212617,0.05839608407030481,-0.013828587022955821
0.0,0.0,0.0,0.02143714997979973,-0.04139286106517565,-0.0057365084872910985,0.011992528146397934,0.7229353355270391,-0.3161081009361212,0.08683298564051012,-1.7573193777465812,0.37286012473405666,-0.3874944324166144,0.008129649319443143,-0.13926868598179568,-0.048535086795937064,-0.037956345145942115,-0.32555025830745504,0.06187234003209853,-0.0138170684867757
0.0,0.0,0.0,0.02355983626387782,-0.04609352031571806,0.006823083479724312,0.010177849802423625,0.7765006336128573,-0.3192668903329269,0.09198005461768022,-1.666665402141117,0.3971730275761503,-0.4075781227119762,0.009464661896749216,-0.14325719392794448,-0.04774331157114192,-0.06931779136504285,-0.2960389243361571,0.040507147615310775,-0.012363697571708554
0.0,0.0,0.0,0.02293977755593869,-0.04467695596281793,0.004709697879170979,0.009660178267676987,0.7823102099754377,-0.32021210922545656,0.07933558063407524,-1.6159483062724544,0.43360178596922927,-0.4041823366088506,0.010364214962804078,-0.13504218381555533,-0.051139584550371896,-0.043722957358579714,-0.2893373032460857,0.0465500861730951,-0.013302667521638624
0.0,0.0,0.0,0.020686287462878313,-0.04149355925444339,0.006455198587510942,0.010913747262101156,0.7489715082873037,-0.3020720535638434,0.0772197215364636,-1.4447341520507924,0.4074423098237183,-0.40653239121375345,0.006349872893635027,-0.13710418197570554,-0.05049591747250539,-0.02414799962163346,-0.31323154694618327,0.05239249635018222,-0.011951897817568948
0.0,0.0,0.0,0.02172673454303035,-0.03969611811297036,0.003537541033186763,0.01060693539047015,0.8201393220898338,-0.31771131629407484,0.08375549340234376,-1.365115938108225,0.3281178661776485,-0.3673689124699328,0.00595417512405385,-0.13474702614859457,-0.04819232933933214,-0.03302884591286086,-0.2893641867067793,0.054882968599165576,-0.01248303847816096
0.0,0.0,0.0,0.021665890860063087,-0.04410888981758177,0.005441696956133247,0.01141527558965703,0.7777884756642363,-0.3093508878737073,0.08222032918527158,-1.5031018449483202,0.32625482101056513,-0.3958701127880608,0.008772750344690218,-0.14046683232273902,-0.04915501061361819,-0.011739477332140508,-0.30921998388222377,0.06331575837505223,-0.013731590292689227
0.0,0.0,0.0,0.02239759120760855,-0.04793639394489333,0.0013044188471096527,0.011391784241825059,0.8181732867364627,-0.3126898167693821,0.08441050592152277,-1.592860225025322,0.3848777802712446,-0.40942614617913803,0.005975214268594886,-0.1437328387256272,-0.05025173468413923,-0.031717334531503175,-0.3087408685718154,0.05765393323971116,-0.012717155657356392
0.0,0.0,0.0,0.020711756118324796,-0.03876450747852505,0.004887159164813148,0.008954734229823666,0.8065089267649903,-0.3320899213910817,0.07974848420559365,-1.843538988643318,0.381989339945093,-0.39176779591220356,0.007979749655548821,-0.13146754364385174,-0.050481923669857515,-0.03496520669481172,-0.3049642283994654,0.06033893183202765,-0.014532922339847505
0.0,0.0,0.0,0.02230655706739544,-0.03393546724940699,0.00821473233085877,0.011931884462584662,0.865942736985431,-0.31480469264223376,0.0798638239675259,-1.4852200119630312,0.35441254557506086,-0.3698729523407764,0.007131634745734784,-0.13907538807006872,-0.05053565533666839,-0.02762231260346262,-0.29825985050061254,0.06699091426052961,-0.012453862389201868
0.0,0.0,0.0,0.021573290760678477,-0.04875074155870121,0.0008045389108706157,0.007437206931411029,0.764662033717311,-0.3194192753621024,0.08142110506887366,-1.7584764171825615,0.3885198756998328,-0.38749516100130443,0.0058782743396832045,-0.14098168121716328,-0.050447540323013434,-0.042415541148928204,-0.29337893059002984,0.05571463115296033,-0.013054452618749953
0.0,0.0,0.0,0.02275804530727392,-0.029516841533552832,-0.004654184802480832,0.01199347808858519,0.8170185021456956,-0.31043166653226273,0.07638942803046254,-1.5531941785934595,0.3078117347763117,-0.39521277836002844,0.008911974089880939,-0.1401237744257577,-0.04859642415260836,-0.029832283098045517,-0.28775483319905376,0.04727709955035525,-0.012476296971222135
0.0,0.0,0.0,0.021669915751505495,-0.04147363017397954,0.008127745476587131,0.012235811091183867,0.7329448471619627,-0.3142309397981979,0.07910735493600553,-1.6215021472834041,0.4189777541189417,-0.4153400538789055,0.012820105077985835,-0.13752629096600022,-0.04990489222347609,-0.04022153433630427,-0.29268317166149455,0.06699813128905947,-0.012406835727232004
0.0,0.0,0.0,0.02081031849910757,-0.04913155688339489,0.01072387788421066,0.01060828282641677,0.8661229158190871,-0.3169881597936222,0.08217872034890879,-1.6262466890351601,0.3632098770974831,-0.4018928859906261,0.010703246792426003,-0.13838376624362914,-0.049705678849298725,-0.034816822211472954,-0.2945030103858419,0.059131467853632366,-0.013890229001089422
0.0,0.0,0.0,0.020177831159327805,-0.03902653154797455,0.006122815987991324,0.011522663004939695,0.8376438118848625,-0.3147979939671929,0.07919110040927108,-1.512948175381597,0.3813068121921197,-0.3832690109918804,0.008409679931985974,-0.13364458465733475,-0.05022274975997675,-0.01981892724636255,-0.28575584109397123,0.06212358999243891,-0.014181082540599976
0.0,0.0,0.0,0.023879503599211024,-0.043239755705876584,-0.0033941372215082807,0.010703190172292557,0.7882154719506167,-0.31184365728308133,0.08712430904951184,-1.6137017148982575,0.37253624930036183,-0.3970539924641881,0.006434322501208611,-0.13899215014825633,-0.04759654455672787,-0.02598303036108679,-0.29328024615047277,0.04411117574069458,-0.01311909438214832
0.0,0.0,0.0,0.02274432366789559,-0.04077170550388555,-0.0054264771305323764,0.012448123364850046,0.7282270010734561,-0.29895393757403743,0.08512595248954467,-1.474374495524401,0.3468277859286093,-0.35621090820049267,0.006613153111587238,-0.14023776890646975,-0.04672516179507105,-0.02260995874918894,-0.2902979051936126,0.05246704258801019,-0.011716139863712182
0.0,0.0,0.0,0.02106363932978323,-0.04025487790535899,0.004367629973442865,0.009540683036273324,0.7764269584245547,-0.31671574750638526,0.08534392783996984,-1.6684332739611714,0.42637381619040693,-0.3892434081754623,0.005615102094608243,-0.1366409311101332,-0.050328691343435025,-0.031178187943646473,-0.29783524585454807,0.054933618737368864,-0.012622571818796958
0.0,0.0,0.0,0.02342663455033746,-0.03891393973518108,0.003721844458116,0.013501593866810734,0.7299734468890222,-0.30925020761918814,0.08322940488456634,-1.4759479622836706,0.3719879136953794,-0.40981413787007137,0.007087430102815688,-0.13272385299687617,-0.051069700758602274,-0.04467207926236453,-0.27830511533513147,0.05233918504360854,-0.011038873685448359
0.0,0.0,0.0,0.024196841776632692,-0.0481519960355474,-0.0029196752177841345,0.012086503980021668,0.8280629689162144,-0.31848694760295265,0.08065145082046447,-1.595461097461641,0.43270394765738673,-0.43404567823324736,0.008379310080579312,-0.13882389978817997,-0.04781520755951642,-0.028100926221809586,-0.29406347598569077,0.04175071420879997,-0.012939930843925586
0.0,0.0,0.0,0.023179356865909183,-0.03964820008560306,-0.00863320785862879,0.010918740494237758,0.7900626534615507,-0.312669443358867,0.08738561361109852,-1.5545570542697271,0.38258660728885946,-0.4117151429917626,0.005925638867447954,-0.13499405808239365,-0.04804033377082691,-0.03251171454502824,-0.3045321704750987,0.051415350303142,-0.012920000498107067
0.0,0.0,0.0,0.022092354524170014,-0.03793938693803272,0.004462754300622649,0.008750690196304891,0.7313529078373338,-0.3086556897327073,0.07144071728189834,-1.5260463097948516,0.43016679302648575,-0.3575122277934108,0.010410727289887216,-0.13694006220296795,-0.05003219163606837,-0.03870124554747651,-0.2935996761021089,0.058088927689247706,-0.012755899500417885
0.0,0.0,0.0,0.024422598525644705,-0.04464128834202999,-0.002161997221194487,0.013146327920721982,0.7484651898348349,-0.31991991557178867,0.08209620878031286,-1.6164167433985133,0.37730815340527063,-0.38112888824042906,0.00582057142310531,-0.13448144654530103,-0.049971202944944004,-0.014958946089314832,-0.28610151481098767,0.06559382657775545,-0.012912515843987003
0.0,0.0,0.0,0.021328874940705376,-0.040420164552511344,0.013215010102481247,0.011677666337410915,0.7891815186619354,-0.3075979427002438,0.07955221358346123,-1.6726439005504719,0.3882800483684031,-0.3793258998071768,0.008832456011419862,-0.14144401882251276,-0.04655593856458293,-0.037017242083667384,-0.3071323186916326,0.044785851648412506,-0.012933002079670148
0.0,0.0,0.0,0.0216564181669952,-0.044566852055702086,5.9343310030509624e-5,0.012309876466090712,0.7097824332978154,-0.3169986361050608,0.08382193101884006,-1.5646096884425376,0.38800975385622266,-0.3783309981648595,0.010094078934657982,-0.1331722241920534,-0.04805824242907298,-0.036354520230050966,-0.2987446949376174,0.06042431295194835,-0.013760408438095308
0.0,0.0,0.0,0.022998837949522812,-0.04255332223561087,-0.000679421987221613,0.009668677011585067,0.8007744844435527,-0.30885741422774243,0.08033190303344014,-1.7138541631906006,0.28419660772180955,-0.3715795424773795,0.00965230395320255,-0.13652022002701453,-0.04985135577923669,-0.04465131956594749,-0.29701977338819796,0.04810302909276333,-0.012871885591027877
0.0,0.0,0.0,0.024411297353745465,-0.03230969571524912,0.005149215179508587,0.01184406526210289,0.7697217971317956,-0.3229081391287211,0.08314029596305773,-1.7809668223146442,0.40748754267302006,-0.3922407977153165,0.010886111109788238,-0.1396626337500109,-0.04909543032263417,-0.016978715275423606,-0.2807286741994328,0.0566106212268764,-0.013385366741886012
0.0,0.0,0.0,0.0215530355186221,-0.043285074728660035,0.0022553684888137,0.01396610942032605,0.7732029235254436,-0.3156158681090487,0.07874411894419792,-1.7219055770734581,0.4587059787798177,-0.3787090590431748,0.005721254724375219,-0.13920779632524266,-0.0501273289021659,-0.05047741356622268,-0.29595904343788715,0.05577681576723472,-0.01235223412662865
0.0,0.0,0.0,0.02080945694099379,-0.033733091999172425,0.0057372840876057235,0.012097481446464855,0.694310425547422,-0.3253499858792972,0.0804460422319292,-1.6387805649497817,0.32144050448515366,-0.3747483566176036,0.009757851373828834,-0.13844619631901706,-0.04900350376487948,-0.03442027205431343,-0.31221361064567144,0.05673297983561171,-0.012713216556331699
0.0,0.0,0.0,0.023741639320490174,-0.04652754411111568,0.0016053904221696733,0.011934360691505167,0.7671220749800645,-0.31050026371159645,0.08016461159858372,-1.5373248712651706,0.45818641392707177,-0.3626663950387729,0.009094908896062964,-0.13765252621538135,-0.050226261596717135,-0.03761197676746576,-0.28451345114767373,0.05751688407216203,-0.013939781764725828
0.0,0.0,0.0,0.023090066522213775,-0.03742724010589167,0.003988004349364974,0.00927867919610249,0.7613273109857457,-0.31870971179651136,0.08677088813775227,-1.7625035717058553,0.45075133319446525,-0.35279567483900137,0.008754587144990049,-0.13765489431887978,-0.050216745635173254,-0.0213612967409637,-0.29812711897101984,0.04619735472836336,-0.01203352458245317
0.0,0.0,0.0,0.021593832077803167,-0.03830491814457119,-0.00032694894920517895,0.012136643229783178,0.7644658133164849,-0.3140371656296798,0.07800105395439502,-1.6276403619038964,0.3278592400274829,-0.3886593087974027,0.008676412448922732,-0.13582454541889766,-0.05041528591552442,-0.021150048361355533,-0.3089561437135625,0.059668759898692504,-0.012213509031933578
0.0,0.0,0.0,0.017566089007266937,-0.03625325382429155,-0.0027313465420507462,0.010485622559367379,0.7474901033977097,-0.30817434630325846,0.08584254439518194,-1.6120497919378212,0.35192371533493044,-0.41235154966675625,0.006873632574593098,-0.13619413142774484,-0.050114558211450645,-0.03638186444667972,-0.3101166707662444,0.05391816804223311,-0.012799011882452176
0.0,0.0,0.0,0.018591392328389147,-0.039286371808621656,0.000944777824248346,0.010539828700900837,0.7364646162637505,-0.3050314340866797,0.08101305686041614,-1.592185553142869,0.40128745562673823,-0.4162514137239928,0.009863873644578898,-0.1342843037158939,-0.04843065129442519,-0.041086408360192,-0.28941213512287506,0.050506800760956545,-0.013177706195899395
0.0,0.0,0.0,0.023009642042101718,-0.04047731074096524,-0.0014390269622820235,0.007658958800087089,0.7521354428115672,-0.31782051678463197,0.08360592310219706,-1.5773254935097574,0.37390067389437004,-0.35237802286053005,0.00902406999597804,-0.13387721842857275,-0.046965598430959835,-0.02693044013975721,-0.3014868799783854,0.05175975557675295,-0.01244613906149716
0.0,0.0,0.0,0.023074168581609808,-0.03709877242274223,-0.004075266077793144,0.008882005389007172,0.8013242043094877,-0.3210452303716505,0.08600493262635162,-1.6147096112748476,0.3739391181209099,-0.3901163066712677,0.008563483913338384,-0.14175761002124784,-0.04790687819697319,-0.035865881355209614,-0.29817562444605933,0.06141050521309766,-0.013367404999103754
0.0,0.0,0.0,0.021512602539244814,-0.04125796224182556,0.000548781505590406,0.01222214806890574,0.7390739051182563,-0.3154942734091742,0.07945455020863426,-1.5553033113936345,0.482200646263907,-0.36538660596040395,0.007455526348753967,-0.13706375202985321,-0.049244811358373386,-0.03092113803450465,-0.2936611928046129,0.04951746224641544,-0.012719653546455956
0.0,0.0,0.0,0.023899918542239475,-0.04567482576577314,-0.001035024220745058,0.010140368991319712,0.7700428389480111,-0.3110007533694369,0.08305946067181605,-1.8890482061018254,0.4124449262340429,-0.38647953362126375,0.008353349717061651,-0.13921030858618016,-0.04667437515335795,-0.017469385242558137,-0.30090354583147705,0.05593969055313818,-0.01215700822529552
0.0,0.0,0.0,0.02210267446969226,-0.0404807930931502,0.0004401150661808614,0.010329970145077113,0.7615676698782858,-0.31594383564236184,0.08554816957622109,-1.6888327309309743,0.4218415578138674,-0.38214906034996093,0.008796127876438128,-0.1379967594135278,-0.044693009618361104,-0.0426862261584488,-0.2703641362768676,0.04966236692579134,-0.01299992439152627
0.0,0.0,0.0,0.02154039581162975,-0.041042555320936897,0.006156207438991037,0.010979215404429197,0.7561177818440878,-0.30548271400165095,0.08049739111780724,-1.5546322026161319,0.3550790774953059,-0.3990935290076476,0.008677738834124215,-0.13482137585843992,-0.05031092606281397,-0.029486327598446025,-0.28662105429236734,0.061404329482152076,-0.012461493282408611
0.0,0.0,0.0,0.023075392395274404,-0.03369827124516454,0.002678697588937018,0.011904251320818859,0.7832620222416894,-0.3196683998436988,0.08024498857644112,-1.5547780855275461,0.3698060283698171,-0.37110548957108946,0.007338302303541333,-0.13685490926680524,-0.04939436792832831,-0.03319309289356254,-0.2880121457887437,0.03863255716446957,-0.012827402421222524
0.0,0.0,0.0,0.02089675492228033,-0.0361353173886513,-0.004013097987020711,0.011902699058360297,0.7527904230918678,-0.3224645995370385,0.08329267722574685,-1.7914823716894688,0.41543160349056374,-0.42143520040458954,0.007579699541975459,-0.13569371064664484,-0.04991581216398254,-0.011659986652117045,-0.28903595167930807,0.05179302384211351,-0.014553573933886302
0.0,0.0,0.0,0.022687634233030073,-0.043807465401392506,5.445249953270944e-6,0.01193248512090677,0.769338557119124,-0.31255121968564886,0.08388853129953362,-1.5297623788630113,0.32628530231514513,-0.38038944344638864,0.006887974450995869,-0.13835775127998537,-0.04921978733149248,-0.010644115458558201,-0.30975643757170535,0.06258411869790713,-0.012315365139003996
0.0,0.0,0.0,0.021086318037051327,-0.046445938700847844,0.005271410551139032,0.01014325692147576,0.7753845800363185,-0.31473146668090446,0.07926490140661924,-1.5584727575667887,0.3743976253823678,-0.3799082991488478,0.0035824451853276743,-0.136528061010083,-0.05050234279694809,-0.0172346696315284,-0.26889644689242953,0.05778963703907282,-0.011851891209005353
0.0,0.0,0.0,0.021195611811580525,-0.03823053664547518,0.004467713988189523,0.00904731619577249,0.8262903887175133,-0.3143160534528093,0.07627872387289694,-1.755947561833665,0.43088458058825485,-0.3903167321948115,0.008964256980804726,-0.13499646927130587,-0.05037045314896582,-0.049680333270304564,-0.2939428974879301,0.05260602405807978,-0.012966221453546546
0.0,0.0,0.0,0.02244947712062088,-0.03842318898461374,0.00412262384681031,0.012195238786841492,0.7734105767864752,-0.3094954125172167,0.08306573296436959,-1.7101677649979472,0.4030068035332932,-0.37379786760709743,0.005704903482813474,-0.14202562856582093,-0.05045569436274868,-0.021549651181498475,-0.27817301321064175,0.05338823257594224,-0.013172589395231075
0.0,0.0,0.0,0.024101240083537267,-0.033308723332157064,0.0014819233856523143,0.00976307818635547,0.8101969564481678,-0.3143152176914971,0.0906415031165794,-1.6969642270520784,0.39193775011055537,-0.38342965940497403,0.008255732931252051,-0.13511032063218206,-0.04967317810073959,-0.024254037323953148,-0.293858911414682,0.056896866627318285,-0.013585366831542208
0.0,0.0,0.0,0.020143770854596635,-0.04177317059739852,0.004007018092237428,0.009260091773586363,0.7552478859622306,-0.3157863205017617,0.08061550044903845,-1.7317934389334482,0.3541942187604525,-0.42935805325051163,0.008413635196880728,-0.13677418183339532,-0.04744752448237917,-0.044496675650883166,-0.2850419126920819,0.04138126575311206,-0.012909595838727932
0.0,0.0,0.0,0.020619463522636695,-0.04221943917993718,0.011335010900388768,0.010455985774397328,0.7059235893029027,-0.319479872290431,0.09079283440543565,-1.586492552336792,0.3789462267809643,-0.3949276128443799,0.009124156874599642,-0.13681552692886906,-0.05038255581337013,-0.019048210992821935,-0.3113005148265725,0.07129039834963236,-0.012702503571614421
0.0,0.0,0.0,0.02179349749406082,-0.042823253599802116,0.0033637041961213036,0.008724840799529203,0.7682189662253535,-0.3022780688898411,0.07392488274035859,-1.7079517107727045,0.4178352742327107,-0.37124761098734554,0.005994345858833216,-0.13558658613478913,-0.047442701642681544,-0.011157555647061373,-0.2893954784818318,0.06843662037146245,-0.013582859104172647
0.0,0.0,0.0,0.022089717538457034,-0.04515793525005792,-0.001116832702024516,0.011339468676400531,0.7818141491766117,-0.3078177913644686,0.08525685950053669,-1.6229192619029633,0.3296995384900234,-0.4064209188163661,0.005326280837375527,-0.1354324902798215,-0.04934520217613265,-0.0208290519339829,-0.30281188915839213,0.05959687875131312,-0.013111853370052962
0.0,0.0,0.0,0.023724744371092003,-0.048826544298196224,0.004258192793146962,0.012101049281039698,0.7616980934198121,-0.32274765464914745,0.0819080343384463,-1.4817464846356174,0.391367428716516,-0.41168445047276764,0.00877682866915344,-0.13419094898135034,-0.04859518608074741,-0.028634324796998338,-0.29321216066134254,0.040954060607170883,-0.013139620470060228
0.0,0.0,0.0,0.020917639135731792,-0.03981036622189258,0.003843699040841922,0.011783202454241384,0.7620250884345772,-0.3181618793506619,0.08156105088155283,-1.7132015405955332,0.432796320585642,-0.41050308745492625,0.009485767232082293,-0.13365002428870598,-0.04862453047572113,-0.018434263896887564,-0.29383163970587955,0.04773211823170206,-0.01373107309067125
